"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-07 18:00","2025","05","07","18:00","","17.4","","9.8","","61","","0.0","","","","","","","","100.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-07 19:00","2025","05","07","19:00","","15.9","","9.0","","63","","0.0","","","","","","","","100.23","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-07 20:00","2025","05","07","20:00","","13.4","","6.4","","63","","0.0","","","","","","","","100.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-07 21:00","2025","05","07","21:00","","12.6","","4.8","","59","","0.0","","","","","","","","100.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-07 22:00","2025","05","07","22:00","","11.2","","4.4","","63","","0.0","","","","","","","","100.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-07 23:00","2025","05","07","23:00","","10.3","","3.7","","64","","0.0","","","","","","","","100.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-08 00:00","2025","05","08","00:00","","9.9","","3.6","","65","","0.0","","","","","","","","100.55","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-08 01:00","2025","05","08","01:00","","9.1","","3.4","","68","","0.0","","","","","","","","100.60","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-08 02:00","2025","05","08","02:00","","9.1","","3.3","","67","","0.0","","","","","","","","100.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-08 03:00","2025","05","08","03:00"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-08 04:00","2025","05","08","04:00","","8.0","","2.0","","65","","0.0","","","","","","","","100.68","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-08 05:00","2025","05","08","05:00","","7.8","","1.7","","65","","0.0","","","","","","","","100.71","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-08 06:00","2025","05","08","06:00","","7.7","","1.7","","66","","0.0","","","","","","","","100.77","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-08 07:00","2025","05","08","07:00","","8.0","","1.6","","64","","0.0","","","","","","","","100.85","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-08 08:00","2025","05","08","08:00","","8.2","","1.9","","64","","0.0","","","","","","","","100.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-08 09:00","2025","05","08","09:00","","8.4","","1.4","","61","","0.0","","","","","","","","100.95","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-08 10:00","2025","05","08","10:00","","8.8","","0.6","","57","","0.0","","","","","","","","100.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-08 11:00","2025","05","08","11:00","","9.8","","1.6","","57","","0.0","","","","","","","","100.92","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-08 12:00","2025","05","08","12:00","","10.4","","1.9","","56","","0.0","","","","","","","","100.91","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-08 13:00","2025","05","08","13:00","","10.4","","2.5","","58","","0.0","","","","","","","","100.89","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-08 14:00","2025","05","08","14:00","","11.0","","1.8","","53","","0.0","","","","","","","","100.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-08 15:00","2025","05","08","15:00","","11.2","","2.6","","55","","0.0","","","","","","","","100.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-08 16:00","2025","05","08","16:00","","10.8","","1.7","","53","","0.0","","","","","","","","100.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-08 17:00","2025","05","08","17:00","","10.6","","2.1","","56","","0.0","","","","","","","","100.78","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-08 18:00","2025","05","08","18:00","","10.2","","1.3","","54","","0.0","","","","","","","","100.75","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-08 19:00","2025","05","08","19:00","","9.6","","1.2","","56","","0.0","","","","","","","","100.76","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-08 20:00","2025","05","08","20:00","","8.6","","1.7","","62","","0.0","","","","","","","","100.81","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-08 21:00","2025","05","08","21:00","","7.8","","1.6","","65","","0.0","","","","","","","","100.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-08 22:00","2025","05","08","22:00","","7.5","","1.6","","66","","0.0","","","","","","","","100.86","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-08 23:00","2025","05","08","23:00","","7.6","","1.4","","65","","0.0","","","","","","","","100.86","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-09 00:00","2025","05","09","00:00","","8.0","","0.1","","58","","0.0","","","","","","","","100.82","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-09 01:00","2025","05","09","01:00","","7.6","","0.1","","59","","0.0","","","","","","","","100.75","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-09 02:00","2025","05","09","02:00","","7.0","","-1.8","","53","","0.0","","","","","","","","100.69","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-09 03:00","2025","05","09","03:00","","6.3","","-1.8","","56","","0.0","","","","","","","","100.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-09 04:00","2025","05","09","04:00","","6.1","","-1.4","","58","","0.0","","","","","","","","100.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-09 05:00","2025","05","09","05:00","","6.0","","-0.3","","64","","0.0","","","","","","","","100.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-09 06:00","2025","05","09","06:00","","6.9","","-0.4","","60","","0.0","","","","","","","","100.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-09 07:00","2025","05","09","07:00","","8.6","","-1.4","","49","","0.0","","","","","","","","100.68","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-09 08:00","2025","05","09","08:00","","11.1","","-1.0","","43","","0.0","","","","","","","","100.69","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-09 09:00","2025","05","09","09:00","","12.2","","-0.4","","42","","0.0","","","","","","","","100.71","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-09 10:00","2025","05","09","10:00","","11.0","","2.6","","56","","0.0","","","","","","","","100.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-09 11:00","2025","05","09","11:00","","11.0","","3.1","","58","","0.0","","","","","","","","100.66","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-09 12:00","2025","05","09","12:00","","11.7","","1.9","","51","","0.0","","","","","","","","100.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-09 13:00","2025","05","09","13:00","","13.1","","3.5","","52","","0.0","","","","","","","","100.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-09 14:00","2025","05","09","14:00","","13.7","","2.3","","46","","0.0","","","","","","","","100.53","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-09 15:00","2025","05","09","15:00","","14.1","","2.5","","45","","0.0","","","","","","","","100.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-09 16:00","2025","05","09","16:00","","14.2","","0.3","","38","","0.0","","","","","","","","100.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-09 17:00","2025","05","09","17:00","","13.9","","-0.3","","38","","0.0","","","","","","","","100.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-09 18:00","2025","05","09","18:00","","14.3","","-0.8","","35","","0.0","","","","","","","","100.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-09 19:00","2025","05","09","19:00","","13.4","","-0.7","","38","","0.0","","","","","","","","100.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-09 20:00","2025","05","09","20:00","","12.2","","-0.7","","41","","0.0","","","","","","","","100.38","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-09 21:00","2025","05","09","21:00","","12.7","","-2.0","","36","","0.0","","","","","","","","100.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-09 22:00","2025","05","09","22:00","","12.1","","-5.0","","30","","0.0","","","","","","","","100.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-09 23:00","2025","05","09","23:00","","10.7","","-6.5","","29","","0.0","","","","","","","","100.38","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-10 00:00","2025","05","10","00:00","","10.1","","-5.2","","34","","0.0","","","","","","","","100.38","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-10 01:00","2025","05","10","01:00","","8.6","","-3.5","","42","","0.0","","","","","","","","100.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-10 02:00","2025","05","10","02:00","","8.1","","-3.4","","44","","0.0","","","","","","","","100.40","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-10 03:00","2025","05","10","03:00","","7.4","","-3.0","","47","","0.0","","","","","","","","100.38","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-10 04:00","2025","05","10","04:00","","6.7","","-3.2","","49","","0.0","","","","","","","","100.40","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-10 05:00","2025","05","10","05:00","","6.9","","-3.3","","48","","0.0","","","","","","","","100.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-10 06:00","2025","05","10","06:00","","7.7","","-3.1","","46","","0.0","","","","","","","","100.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-10 07:00","2025","05","10","07:00","","8.9","","-2.2","","46","","0.0","","","","","","","","100.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-10 08:00","2025","05","10","08:00","","11.8","","-3.5","","34","","0.0","","","","","","","","100.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-10 09:00","2025","05","10","09:00","","13.9","","-3.5","","30","","0.0","","","","","","","","100.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-10 10:00","2025","05","10","10:00","","16.0","","-1.1","","31","","0.0","","","","","","","","100.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-10 11:00","2025","05","10","11:00","","17.0","","-1.0","","29","","0.0","","","","","","","","100.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-10 12:00","2025","05","10","12:00","","17.7","","1.1","","33","","0.0","","","","","","","","100.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-10 13:00","2025","05","10","13:00","","20.0","","0.7","","27","","0.0","","","","","","","","100.38","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-10 14:00","2025","05","10","14:00","","20.8","","2.1","","29","","0.0","","","","","","","","100.35","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-10 15:00","2025","05","10","15:00","","21.0","","3.9","","33","","0.0","","","","","","","","100.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-10 16:00","2025","05","10","16:00","","20.5","","6.9","","41","","0.0","","","","","","","","100.29","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-10 17:00","2025","05","10","17:00","","20.3","","5.6","","38","","0.0","","","","","","","","100.33","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-10 18:00","2025","05","10","18:00","","20.9","","2.6","","30","","0.0","","","","","","","","100.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-10 19:00","2025","05","10","19:00","","17.9","","1.2","","32","","0.0","","","","","","","","100.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-10 20:00","2025","05","10","20:00","","14.9","","3.6","","47","","0.0","","","","","","","","100.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-10 21:00","2025","05","10","21:00","","14.1","","3.5","","49","","0.0","","","","","","","","100.72","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-10 22:00","2025","05","10","22:00","","13.7","","3.6","","50","","0.0","","","","","","","","100.78","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-10 23:00","2025","05","10","23:00","","13.0","","3.5","","52","","0.0","","","","","","","","100.81","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-11 00:00","2025","05","11","00:00","","12.4","","2.4","","50","","0.0","","","","","","","","100.87","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-11 01:00","2025","05","11","01:00","","11.6","","0.7","","47","","0.0","","","","","","","","100.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-11 02:00","2025","05","11","02:00","","10.5","","0.3","","49","","0.0","","","","","","","","101.05","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-11 03:00","2025","05","11","03:00","","9.6","","0.0","","51","","0.0","","","","","","","","101.15","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-11 04:00","2025","05","11","04:00","","8.5","","-0.9","","51","","0.0","","","","","","","","101.24","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-11 05:00","2025","05","11","05:00","","7.7","","-1.5","","52","","0.0","","","","","","","","101.31","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-11 06:00","2025","05","11","06:00","","7.4","","-1.6","","53","","0.0","","","","","","","","101.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-11 07:00","2025","05","11","07:00","","7.9","","-2.8","","47","","0.0","","","","","","","","101.52","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-11 08:00","2025","05","11","08:00","","9.5","","-3.9","","39","","0.0","","","","","","","","101.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-11 09:00","2025","05","11","09:00","","11.3","","-2.8","","37","","0.0","","","","","","","","101.63","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-11 10:00","2025","05","11","10:00","","10.4","","-2.9","","39","","0.0","","","","","","","","101.65","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-11 11:00","2025","05","11","11:00","","11.0","","-4.4","","33","","0.0","","","","","","","","101.65","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-11 12:00","2025","05","11","12:00","","12.0","","-4.8","","31","","0.0","","","","","","","","101.63","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-11 13:00","2025","05","11","13:00","","12.0","","-4.6","","31","","0.0","","","","","","","","101.60","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-11 14:00","2025","05","11","14:00","","12.0","","-5.7","","28","","0.0","","","","","","","","101.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-11 15:00","2025","05","11","15:00","","12.3","","-7.9","","24","","0.0","","","","","","","","101.52","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-11 16:00","2025","05","11","16:00","","12.9","","-8.1","","22","","0.0","","","","","","","","101.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-11 17:00","2025","05","11","17:00","","13.0","","-13.7","","14","","0.0","","","","","","","","101.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-11 18:00","2025","05","11","18:00","","12.4","","-10.8","","19","","0.0","","","","","","","","101.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-11 19:00","2025","05","11","19:00","","12.1","","-11.1","","19","","0.0","","","","","","","","101.36","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-11 20:00","2025","05","11","20:00","","12.1","","-14.7","","14","","0.0","","","","","","","","101.28","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-11 21:00","2025","05","11","21:00","","11.4","","-12.4","","18","","0.0","","","","","","","","101.24","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-11 22:00","2025","05","11","22:00","","10.7","","-10.0","","22","","0.0","","","","","","","","101.19","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-11 23:00","2025","05","11","23:00","","10.4","","-8.3","","26","","0.0","","","","","","","","101.22","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-12 00:00","2025","05","12","00:00","","10.1","","-5.7","","32","","0.0","","","","","","","","101.17","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-12 01:00","2025","05","12","01:00","","9.8","","-5.4","","34","","0.0","","","","","","","","101.10","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-12 02:00","2025","05","12","02:00","","9.5","","-4.5","","37","","0.0","","","","","","","","101.05","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-12 03:00","2025","05","12","03:00","","9.2","","-4.2","","38","","0.0","","","","","","","","101.04","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-12 04:00","2025","05","12","04:00","","9.0","","-4.5","","38","","0.0","","","","","","","","100.99","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-12 05:00","2025","05","12","05:00","","8.4","","-3.2","","44","","0.0","","","","","","","","101.00","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-12 06:00","2025","05","12","06:00","","8.4","","-1.1","","51","","0.0","","","","","","","","101.01","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-12 07:00","2025","05","12","07:00","","9.9","","-0.3","","49","","0.0","","","","","","","","101.04","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-12 08:00","2025","05","12","08:00","","13.0","","0.7","","43","","0.0","","","","","","","","101.05","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-12 09:00","2025","05","12","09:00","","16.0","","1.7","","38","","0.0","","","","","","","","101.02","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-12 10:00","2025","05","12","10:00","","18.5","","4.4","","39","","0.0","","","","","","","","100.96","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-12 11:00","2025","05","12","11:00","","17.8","","3.3","","38","","0.0","","","","","","","","100.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-12 12:00","2025","05","12","12:00","","17.4","","0.8","","33","","0.0","","","","","","","","100.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-12 13:00","2025","05","12","13:00","","20.0","","2.5","","31","","0.0","","","","","","","","100.76","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-12 14:00","2025","05","12","14:00","","22.0","","4.3","","32","","0.0","","","","","","","","100.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-12 15:00","2025","05","12","15:00","","22.3","","2.4","","27","","0.0","","","","","","","","100.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-12 16:00","2025","05","12","16:00","","24.7","","6.3","","31","","0.0","","","","","","","","100.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-12 17:00","2025","05","12","17:00","","24.1","","6.6","","33","","0.0","","","","","","","","100.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-12 18:00","2025","05","12","18:00","","22.7","","4.8","","31","","0.0","","","","","","","","100.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-12 19:00","2025","05","12","19:00","","19.9","","3.3","","33","","0.0","","","","","","","","100.38","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-12 20:00","2025","05","12","20:00","","17.8","","2.7","","36","","0.0","","","","","","","","100.40","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-12 21:00","2025","05","12","21:00","","17.0","","1.7","","36","","0.0","","","","","","","","100.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-12 22:00","2025","05","12","22:00","","16.7","","2.1","","37","","0.0","","","","","","","","100.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-12 23:00","2025","05","12","23:00","","15.7","","3.7","","45","","0.0","","","","","","","","100.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-13 00:00","2025","05","13","00:00","","16.2","","3.6","","43","","0.0","","","","","","","","100.40","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-13 01:00","2025","05","13","01:00","","17.0","","3.9","","42","","0.0","","","","","","","","100.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-13 02:00","2025","05","13","02:00","","16.2","","3.8","","43","","0.0","","","","","","","","100.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-13 03:00","2025","05","13","03:00","","16.0","","3.0","","42","","0.0","","","","","","","","100.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-13 04:00","2025","05","13","04:00","","15.2","","3.2","","45","","0.0","","","","","","","","100.36","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-13 05:00","2025","05","13","05:00","","14.7","","3.4","","47","","0.0","","","","","","","","100.35","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-13 06:00","2025","05","13","06:00","","14.3","","4.3","","51","","0.0","","","","","","","","100.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-13 07:00","2025","05","13","07:00","","14.1","","5.3","","55","","0.0","","","","","","","","100.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-13 08:00","2025","05","13","08:00","","16.5","","6.4","","51","","0.0","","","","","","","","100.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-13 09:00","2025","05","13","09:00","","17.6","","7.3","","51","","0.0","","","","","","","","100.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-13 10:00","2025","05","13","10:00","","20.5","","9.0","","48","","0.0","","","","","","","","100.38","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-13 11:00","2025","05","13","11:00","","20.2","","10.1","","52","","0.0","","","","","","","","100.36","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-13 12:00","2025","05","13","12:00","","20.8","","10.3","","51","","0.0","","","","","","","","100.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-13 13:00","2025","05","13","13:00","","21.6","","11.7","","53","","0.0","","","","","","","","100.26","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-13 14:00","2025","05","13","14:00","","21.5","","12.6","","57","","0.0","","","","","","","","100.23","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-13 15:00","2025","05","13","15:00","","16.6","","14.3","","86","","2.0","","","","","","","","100.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-13 16:00","2025","05","13","16:00","","19.6","","15.5","","77","","0.0","","","","","","","","100.15","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-13 17:00","2025","05","13","17:00","","19.1","","14.3","","74","","0.0","","","","","","","","100.11","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-13 18:00","2025","05","13","18:00","","16.5","","14.9","","90","","5.0","","","","","","","","100.15","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-13 19:00","2025","05","13","19:00","","15.8","","14.1","","90","","0.0","","","","","","","","100.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-13 20:00","2025","05","13","20:00","","15.9","","13.5","","86","","0.0","","","","","","","","100.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-13 21:00","2025","05","13","21:00","","16.5","","14.9","","90","","0.0","","","","","","","","100.10","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-13 22:00","2025","05","13","22:00","","16.7","","15.0","","89","","0.0","","","","","","","","100.10","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-13 23:00","2025","05","13","23:00","","16.6","","14.7","","88","","0.0","","","","","","","","100.08","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-14 00:00","2025","05","14","00:00","","16.4","","14.3","","87","","0.0","","","","","","","","100.07","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-14 01:00","2025","05","14","01:00","","15.9","","13.7","","87","","0.0","","","","","","","","100.05","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-14 02:00","2025","05","14","02:00","","15.4","","13.7","","89","","0.1","","","","","","","","100.01","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-14 03:00","2025","05","14","03:00","","15.0","","12.9","","87","","0.0","","","","","","","","100.00","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-14 04:00","2025","05","14","04:00","","13.9","","12.3","","90","","1.0","","","","","","","","100.02","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-14 05:00","2025","05","14","05:00","","13.7","","12.3","","92","","0.3","","","","","","","","100.02","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-14 06:00","2025","05","14","06:00","","13.9","","12.6","","92","","0.0","","","","","","","","100.04","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-14 07:00","2025","05","14","07:00","","13.6","","11.9","","90","","0.0","","","","","","","","100.08","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-14 08:00","2025","05","14","08:00","","13.8","","12.3","","91","","0.0","","","","","","","","100.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-14 09:00","2025","05","14","09:00","","14.8","","12.5","","86","","0.0","","","","","","","","100.13","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-14 10:00","2025","05","14","10:00","","15.0","","12.7","","86","","0.0","","","","","","","","100.11","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-14 11:00","2025","05","14","11:00","","15.6","","12.9","","84","","0.0","","","","","","","","100.09","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-14 12:00","2025","05","14","12:00","","16.5","","13.1","","81","","0.0","","","","","","","","100.03","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-14 13:00","2025","05","14","13:00","","18.8","","13.8","","73","","0.0","","","","","","","","99.98","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-14 14:00","2025","05","14","14:00","","18.7","","13.0","","69","","0.0","","","","","","","","99.96","","","","","","NA"
