"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-01 00:00","2024","05","01","00:00","","9.1","","8.0","","93","","0.0","","","","","","","","99.96","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-01 01:00","2024","05","01","01:00","","9.1","","8.1","","93","","0.0","","","","","","","","99.95","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-01 02:00","2024","05","01","02:00","","9.2","","8.0","","93","","0.0","","","","","","","","99.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-01 03:00","2024","05","01","03:00","","9.4","","8.4","","93","","0.0","","","","","","","","100.00","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-01 04:00","2024","05","01","04:00","","8.7","","7.7","","93","","0.0","","","","","","","","99.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-01 05:00","2024","05","01","05:00","","8.9","","8.0","","94","","0.0","","","","","","","","100.02","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-01 06:00","2024","05","01","06:00","","8.5","","7.7","","95","","0.0","","","","","","","","100.09","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-01 07:00","2024","05","01","07:00","","8.6","","7.8","","95","","0.0","","","","","","","","100.10","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-01 08:00","2024","05","01","08:00","","10.0","","8.2","","89","","0.0","","","","","","","","100.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-01 09:00","2024","05","01","09:00","","11.6","","8.2","","79","","0.0","","","","","","","","100.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-01 10:00","2024","05","01","10:00","","12.2","","8.8","","80","","0.0","","","","","","","","100.08","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-01 11:00","2024","05","01","11:00","","10.5","","7.1","","80","","0.0","","","","","","","","100.03","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-01 12:00","2024","05","01","12:00","","11.8","","7.4","","74","","0.0","","","","","","","","99.95","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-01 13:00","2024","05","01","13:00","","15.1","","9.1","","67","","0.0","","","","","","","","99.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-01 14:00","2024","05","01","14:00","","16.5","","10.7","","69","","0.0","","","","","","","","99.79","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-01 15:00","2024","05","01","15:00","","15.1","","9.2","","68","","0.0","","","","","","","","99.73","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-01 16:00","2024","05","01","16:00","","13.7","","8.6","","71","","0.0","","","","","","","","99.69","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-01 17:00","2024","05","01","17:00","","13.5","","8.3","","71","","0.0","","","","","","","","99.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-01 18:00","2024","05","01","18:00","","13.6","","8.0","","69","","0.0","","","","","","","","99.60","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-01 19:00","2024","05","01","19:00","","13.0","","7.8","","71","","0.0","","","","","","","","99.58","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-01 20:00","2024","05","01","20:00","","12.4","","7.9","","74","","0.0","","","","","","","","99.63","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-01 21:00","2024","05","01","21:00","","11.9","","7.9","","76","","0.0","","","","","","","","99.72","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-01 22:00","2024","05","01","22:00","","12.2","","8.2","","77","","0.0","","","","","","","","99.76","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-01 23:00","2024","05","01","23:00","","14.4","","8.2","","66","","0.0","","","","","","","","99.78","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-02 00:00","2024","05","02","00:00","","13.9","","8.5","","70","","0.0","","","","","","","","99.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-02 01:00","2024","05","02","01:00","","13.3","","8.3","","72","","0.0","","","","","","","","99.86","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-02 02:00","2024","05","02","02:00","","11.8","","8.0","","77","","0.0","","","","","","","","99.89","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-02 03:00","2024","05","02","03:00","","11.6","","7.6","","76","","0.0","","","","","","","","99.94","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-02 04:00","2024","05","02","04:00","","11.8","","6.8","","71","","0.0","","","","","","","","100.00","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-02 05:00","2024","05","02","05:00","","11.9","","6.3","","69","","0.0","","","","","","","","100.09","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-02 06:00","2024","05","02","06:00","","11.1","","5.9","","71","","0.0","","","","","","","","100.22","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-02 07:00","2024","05","02","07:00","","11.5","","5.6","","67","","0.0","","","","","","","","100.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-02 08:00","2024","05","02","08:00","","12.6","","5.7","","63","","0.0","","","","","","","","100.36","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-02 09:00","2024","05","02","09:00","","14.3","","6.6","","60","","0.0","","","","","","","","100.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-02 10:00","2024","05","02","10:00","","15.5","","6.5","","55","","0.0","","","","","","","","100.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-02 11:00","2024","05","02","11:00","","15.7","","6.0","","52","","0.0","","","","","","","","100.50","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-02 12:00","2024","05","02","12:00","","16.9","","6.3","","50","","0.0","","","","","","","","100.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-02 13:00","2024","05","02","13:00","","18.7","","6.0","","43","","0.0","","","","","","","","100.36","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-02 14:00","2024","05","02","14:00","","19.7","","7.2","","44","","0.0","","","","","","","","100.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-02 15:00","2024","05","02","15:00","","18.5","","7.7","","49","","0.0","","","","","","","","100.33","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-02 16:00","2024","05","02","16:00","","18.8","","7.1","","47","","0.0","","","","","","","","100.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-02 17:00","2024","05","02","17:00","","18.4","","7.9","","50","","0.0","","","","","","","","100.31","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-02 18:00","2024","05","02","18:00","","17.3","","6.8","","50","","0.0","","","","","","","","100.33","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-02 19:00","2024","05","02","19:00","","16.8","","6.4","","51","","0.0","","","","","","","","100.36","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-02 20:00","2024","05","02","20:00","","15.9","","6.4","","53","","0.0","","","","","","","","100.36","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-02 21:00","2024","05","02","21:00","","15.4","","6.8","","56","","0.0","","","","","","","","100.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-02 22:00","2024","05","02","22:00","","15.6","","6.3","","54","","0.0","","","","","","","","100.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-02 23:00","2024","05","02","23:00","","14.8","","6.4","","57","","0.0","","","","","","","","100.34","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-03 00:00","2024","05","03","00:00","","14.8","","6.4","","57","","0.0","","","","","","","","100.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-03 01:00","2024","05","03","01:00","","14.0","","6.3","","60","","0.0","","","","","","","","100.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-03 02:00","2024","05","03","02:00","","13.2","","6.2","","62","","0.0","","","","","","","","100.31","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-03 03:00","2024","05","03","03:00","","12.6","","6.3","","65","","0.0","","","","","","","","100.28","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-03 04:00","2024","05","03","04:00","","12.4","","6.6","","67","","0.0","","","","","","","","100.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-03 05:00","2024","05","03","05:00","","11.8","","6.6","","70","","0.0","","","","","","","","100.34","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-03 06:00","2024","05","03","06:00","","12.0","","6.6","","69","","0.0","","","","","","","","100.36","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-03 07:00","2024","05","03","07:00","","13.7","","7.1","","64","","0.0","","","","","","","","100.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-03 08:00","2024","05","03","08:00","","14.6","","7.1","","61","","0.0","","","","","","","","100.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-03 09:00","2024","05","03","09:00","","15.4","","7.2","","58","","0.0","","","","","","","","100.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-03 10:00","2024","05","03","10:00","","15.0","","7.3","","60","","0.0","","","","","","","","100.38","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-03 11:00","2024","05","03","11:00","","14.2","","7.3","","63","","0.0","","","","","","","","100.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-03 12:00","2024","05","03","12:00","","13.9","","7.7","","66","","0.0","","","","","","","","100.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-03 13:00","2024","05","03","13:00","","14.5","","8.9","","69","","0.0","","","","","","","","100.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-03 14:00","2024","05","03","14:00","","13.6","","9.7","","77","","0.9","","","","","","","","100.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-03 15:00","2024","05","03","15:00","","14.5","","10.3","","76","","0.5","","","","","","","","100.33","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-03 16:00","2024","05","03","16:00","","15.1","","10.4","","74","","0.0","","","","","","","","100.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-03 17:00","2024","05","03","17:00","","15.6","","10.0","","69","","0.2","","","","","","","","100.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-03 18:00","2024","05","03","18:00","","14.7","","10.0","","73","","0.4","","","","","","","","100.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-03 19:00","2024","05","03","19:00","","14.3","","9.7","","74","","0.3","","","","","","","","100.36","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-03 20:00","2024","05","03","20:00","","14.7","","10.4","","75","","0.0","","","","","","","","100.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-03 21:00","2024","05","03","21:00","","14.7","","10.6","","76","","0.0","","","","","","","","100.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-03 22:00","2024","05","03","22:00","","15.3","","10.5","","73","","0.0","","","","","","","","100.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-03 23:00","2024","05","03","23:00","","15.1","","11.2","","77","","0.0","","","","","","","","100.50","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-04 00:00","2024","05","04","00:00","","15.0","","11.5","","80","","0.0","","","","","","","","100.50","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-04 01:00","2024","05","04","01:00","","15.1","","11.2","","77","","0.0","","","","","","","","100.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-04 02:00","2024","05","04","02:00","","15.1","","11.0","","76","","0.0","","","","","","","","100.53","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-04 03:00","2024","05","04","03:00","","14.8","","11.3","","79","","0.0","","","","","","","","100.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-04 04:00","2024","05","04","04:00","","14.9","","11.0","","77","","0.0","","","","","","","","100.55","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-04 05:00","2024","05","04","05:00","","14.5","","10.7","","78","","0.0","","","","","","","","100.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-04 06:00","2024","05","04","06:00","","14.6","","10.7","","77","","0.0","","","","","","","","100.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-04 07:00","2024","05","04","07:00","","16.1","","11.4","","74","","0.0","","","","","","","","100.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-04 08:00","2024","05","04","08:00","","17.0","","11.7","","71","","0.0","","","","","","","","100.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-04 09:00","2024","05","04","09:00","","17.7","","11.2","","66","","0.0","","","","","","","","100.63","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-04 10:00","2024","05","04","10:00","","19.1","","12.3","","65","","0.0","","","","","","","","100.58","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-04 11:00","2024","05","04","11:00","","18.7","","10.8","","60","","0.0","","","","","","","","100.58","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-04 12:00","2024","05","04","12:00","","17.0","","9.8","","62","","0.0","","","","","","","","100.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-04 13:00","2024","05","04","13:00","","17.2","","10.8","","66","","0.0","","","","","","","","100.52","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-04 14:00","2024","05","04","14:00","","17.5","","10.6","","64","","0.0","","","","","","","","100.53","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-04 15:00","2024","05","04","15:00","","16.8","","10.6","","67","","0.0","","","","","","","","100.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-04 16:00","2024","05","04","16:00","","17.3","","10.8","","65","","0.0","","","","","","","","100.36","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-04 17:00","2024","05","04","17:00","","16.1","","10.6","","70","","0.0","","","","","","","","100.31","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-04 18:00","2024","05","04","18:00","","16.6","","10.4","","67","","0.0","","","","","","","","100.29","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-04 19:00","2024","05","04","19:00","","16.8","","10.2","","65","","0.0","","","","","","","","100.28","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-04 20:00","2024","05","04","20:00","","15.7","","9.1","","65","","0.0","","","","","","","","100.25","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-04 21:00","2024","05","04","21:00","","14.8","","9.1","","69","","0.0","","","","","","","","100.28","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-04 22:00","2024","05","04","22:00","","14.6","","9.8","","73","","0.0","","","","","","","","100.28","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-04 23:00","2024","05","04","23:00","","14.2","","9.6","","74","","0.0","","","","","","","","100.29","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-05 00:00","2024","05","05","00:00","","14.4","","9.4","","72","","0.0","","","","","","","","100.22","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-05 01:00","2024","05","05","01:00","","13.6","","8.8","","73","","0.0","","","","","","","","100.17","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-05 02:00","2024","05","05","02:00","","13.1","","8.7","","75","","0.0","","","","","","","","100.13","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-05 03:00","2024","05","05","03:00","","11.5","","9.7","","89","","0.0","","","","","","","","100.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-05 04:00","2024","05","05","04:00","","11.5","","10.4","","93","","0.4","","","","","","","","100.08","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-05 05:00","2024","05","05","05:00","","10.9","","9.9","","94","","0.3","","","","","","","","100.07","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-05 06:00","2024","05","05","06:00","","10.7","","9.8","","94","","1.7","","","","","","","","100.05","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-05 07:00","2024","05","05","07:00","","10.7","","9.9","","94","","0.0","","","","","","","","100.07","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-05 08:00","2024","05","05","08:00","","11.1","","10.2","","95","","0.3","","","","","","","","100.11","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-05 09:00","2024","05","05","09:00","","11.7","","10.8","","94","","0.0","","","","","","","","100.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-05 10:00","2024","05","05","10:00","","12.7","","11.3","","91","","0.0","","","","","","","","100.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-05 11:00","2024","05","05","11:00","","13.8","","11.7","","87","","0.0","","","","","","","","100.13","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-05 12:00","2024","05","05","12:00","","14.9","","12.3","","84","","0.0","","","","","","","","100.13","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-05 13:00","2024","05","05","13:00","","16.3","","12.5","","79","","0.0","","","","","","","","100.10","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-05 14:00","2024","05","05","14:00","","17.3","","13.4","","78","","0.0","","","","","","","","100.08","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-05 15:00","2024","05","05","15:00","","18.6","","14.1","","75","","0.0","","","","","","","","100.09","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-05 16:00","2024","05","05","16:00","","18.4","","13.4","","72","","0.0","","","","","","","","100.09","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-05 17:00","2024","05","05","17:00","","16.9","","13.7","","81","","0.0","","","","","","","","100.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-05 18:00","2024","05","05","18:00","","16.5","","13.1","","80","","0.0","","","","","","","","100.16","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-05 19:00","2024","05","05","19:00","","16.4","","13.0","","80","","0.0","","","","","","","","100.22","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-05 20:00","2024","05","05","20:00","","15.3","","12.6","","84","","0.0","","","","","","","","100.23","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-05 21:00","2024","05","05","21:00","","14.4","","12.4","","88","","0.0","","","","","","","","100.23","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-05 22:00","2024","05","05","22:00","","14.0","","12.4","","90","","0.0","","","","","","","","100.27","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-05 23:00","2024","05","05","23:00","","13.2","","11.6","","90","","0.0","","","","","","","","100.29","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-06 00:00","2024","05","06","00:00","","14.0","","9.8","","76","","0.0","","","","","","","","100.31","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-06 01:00","2024","05","06","01:00","","12.3","","7.6","","73","","0.0","","","","","","","","100.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-06 02:00","2024","05","06","02:00","","11.7","","3.4","","56","","0.0","","","","","","","","100.35","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-06 03:00","2024","05","06","03:00","","10.5","","3.8","","63","","0.0","","","","","","","","100.34","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-06 04:00","2024","05","06","04:00","","9.8","","3.3","","64","","0.0","","","","","","","","100.36","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-06 05:00","2024","05","06","05:00","","9.7","","1.7","","58","","0.0","","","","","","","","100.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-06 06:00","2024","05","06","06:00","","10.2","","1.4","","54","","0.0","","","","","","","","100.40","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-06 07:00","2024","05","06","07:00","","11.6","","1.7","","51","","0.0","","","","","","","","100.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-06 08:00","2024","05","06","08:00","","13.5","","1.8","","45","","0.0","","","","","","","","100.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-06 09:00","2024","05","06","09:00","","15.3","","2.9","","44","","0.0","","","","","","","","100.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-06 10:00","2024","05","06","10:00","","16.8","","3.3","","40","","0.0","","","","","","","","100.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-06 11:00","2024","05","06","11:00","","17.6","","5.1","","44","","0.0","","","","","","","","100.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-06 12:00","2024","05","06","12:00","","18.4","","3.6","","37","","0.0","","","","","","","","100.35","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-06 13:00","2024","05","06","13:00","","20.1","","4.6","","36","","0.0","","","","","","","","100.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-06 14:00","2024","05","06","14:00","","18.6","","6.4","","45","","0.0","","","","","","","","100.27","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-06 15:00","2024","05","06","15:00","","18.0","","2.6","","36","","0.0","","","","","","","","100.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-06 16:00","2024","05","06","16:00","","18.2","","4.5","","40","","0.0","","","","","","","","100.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-06 17:00","2024","05","06","17:00","","18.8","","0.9","","30","","0.0","","","","","","","","100.10","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-06 18:00","2024","05","06","18:00","","18.4","","0.7","","30","","0.0","","","","","","","","100.04","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-06 19:00","2024","05","06","19:00","","17.2","","0.8","","33","","0.0","","","","","","","","100.03","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-06 20:00","2024","05","06","20:00","","16.0","","-0.6","","32","","0.0","","","","","","","","100.01","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-06 21:00","2024","05","06","21:00","","14.5","","0.0","","37","","0.0","","","","","","","","100.02","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-06 22:00","2024","05","06","22:00","","13.7","","0.3","","40","","0.0","","","","","","","","100.00","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-06 23:00","2024","05","06","23:00","","12.7","","1.1","","45","","0.0","","","","","","","","100.00","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-07 00:00","2024","05","07","00:00","","12.0","","1.6","","49","","0.0","","","","","","","","99.99","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-07 01:00","2024","05","07","01:00","","11.7","","1.8","","51","","0.0","","","","","","","","99.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-07 02:00","2024","05","07","02:00","","9.8","","2.3","","60","","0.0","","","","","","","","99.92","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-07 03:00","2024","05","07","03:00","","9.5","","2.4","","61","","0.0","","","","","","","","99.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-07 04:00","2024","05","07","04:00","","9.3","","2.9","","64","","0.0","","","","","","","","99.87","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-07 05:00","2024","05","07","05:00","","9.8","","3.0","","62","","0.0","","","","","","","","99.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-07 06:00","2024","05","07","06:00","","11.0","","3.1","","58","","0.0","","","","","","","","99.86","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-07 07:00","2024","05","07","07:00","","13.2","","3.8","","53","","0.0","","","","","","","","99.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-07 08:00","2024","05","07","08:00","","16.0","","4.2","","45","","0.0","","","","","","","","99.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-07 09:00","2024","05","07","09:00","","15.8","","4.3","","46","","0.0","","","","","","","","99.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-07 10:00","2024","05","07","10:00","","17.3","","6.0","","47","","0.0","","","","","","","","99.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-07 11:00","2024","05","07","11:00","","18.3","","5.7","","43","","0.0","","","","","","","","99.79","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-07 12:00","2024","05","07","12:00","","19.4","","5.5","","40","","0.0","","","","","","","","99.68","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-07 13:00","2024","05","07","13:00","","19.0","","4.8","","39","","0.0","","","","","","","","99.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-07 14:00","2024","05","07","14:00","","19.1","","3.9","","36","","0.0","","","","","","","","99.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-07 15:00","2024","05","07","15:00","","19.1","","2.5","","33","","0.0","","","","","","","","99.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-07 16:00","2024","05","07","16:00","","18.8","","3.5","","36","","0.0","","","","","","","","99.40","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-07 17:00","2024","05","07","17:00","","19.0","","1.9","","32","","0.0","","","","","","","","99.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-07 18:00","2024","05","07","18:00","","17.6","","1.3","","33","","0.0","","","","","","","","99.23","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-07 19:00","2024","05","07","19:00","","16.4","","2.0","","38","","0.0","","","","","","","","99.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2024-05-07 20:00","2024","05","07","20:00","","15.8","","2.1","","40","","0.0","","","","","","","","99.16","","","","","","NA"
